CST1	-22.4100749966676
C2	-20.8293924860572
C2	-20.8293924860572
C2	-20.8293924860572
C2	-20.8293924860572
C2	-20.8293924860572
C2	-20.8293924860572
C2	-20.8293924860572
BEST3	-20.6339972877078
ITPR2	-20.2507383456037
LGALS4	-20.1345699607494
LGALS4	-20.1345699607494
FRMPD1	-20.000771305649
C11orf92	-19.4109384529432
CDHR5	-18.906527698403
CDHR5	-18.906527698403
C11orf93	-18.7870130650871
CAPN6	-18.1693745284611
BTG2	-17.9358854219066
KCNMA1	-17.7220842605562
FAM3B	-17.6746343890785
IGFBPL1	-17.393647069002
DEFA5	-17.3880994873409
DEFA5	-17.3880994873409
CST4	-17.3245596724809
CEACAM6	-17.2466043051989
CFB	-17.043297198474
CFB	-17.043297198474
CFB	-17.043297198474
CFB	-17.043297198474
CFB	-17.043297198474
CFB	-17.043297198474
CFB	-17.043297198474
CD44	-17.0244241262017
ADAMTSL2	-16.9051395045645
ACSL5	-16.6419081010828
LGR5	-16.5836731709742
AIM1	-16.5594579026959
DBH	-16.4195267101485
GPX2	-16.2941125372396
ADAMTS17	-15.9919939765159
FCGRT	-15.9542689421056
EPHB2	-15.9313193389032
CNTN1	-15.7801051117507
CALML3	-15.7406025352451
ISM1	-15.719471841156
GATS	-15.7069715511906
LIMS2	-15.6902151881742
APCDD1	-15.5519279443144
ACOX2	-15.4589330898441
LIX1	-15.4461160620934
FREM2	-15.3042646232772
CD24	-15.300063512059
EDN3	-15.0222713996627
GDPD5	-15.0218869638886
CYP2W1	-15.0024899918612
DACT1	-14.9659474099052
KREMEN1	-14.8689992652696
CRISPLD2	-14.8155334275756
HOXC4	-14.7307652857787
CX3CL1	-14.5639857049798
LOC100124692	-14.5113469841591
IL17RE	-14.407586441466
FLJ22184	-14.3678411447048
C18orf1	-14.3267681355725
KLF12	-14.3036247480486
CYP26B1	-14.2606819659652
GYG1	-14.2118661132689
EPHB3	-14.1912447225221
HUNK	-14.0037985930186
CRAT	-13.9621517165526
EHF	-13.9192894570722
EGFLAM	-13.8808576050428
CDH17	-13.8466876653305
CA13	-13.7668857763055
EPHX2	-13.7599487508339
HMCN1	-13.632334037089
CSGALNACT1	-13.5645507585196
ERAP1	-13.5626010365503
EBF4	-13.5087123020304
GRM8	-13.4379955229184
APOL1	-13.4008558896358
CD8B	-13.3843716894846
CFI	-13.2732040492661
KIT	-13.2240067029026
GPR133	-13.1855043869124
FAM210B	-13.1427119588732
KIAA1456	-13.1392199147794
ANKRD29	-13.0989926899811
FRMD1	-13.0544600336106
ABCB1	-13.0139971035361
GOLGA7B	-12.9375132652376
FLJ12334	-12.9209669419188
LIPC	-12.9040323500057
CST2	-12.8688655015669
KIF12	-12.8113041683155
APOL6	-12.8016883797263
C19orf45	-12.7994612227549
CALCB	-12.7902306332467
GXYLT2	-12.7798123692
DOCK11	-12.6333635265063
FBLIM1	-12.5879646442284
DLL1	-12.5446079235363
DLL1	-12.5446079235363
IDH2	-12.5340089134499
C1orf95	-12.4545514718531
CTTNBP2	-12.3368433290393
GGT7	-12.319026423037
KIAA1199	-12.2998847644267
FAM179A	-12.276238578636
DYRK1B	-12.2748757837343
DYRK1B	-12.2748757837343
COTL1	-12.2313754383493
HOXA3	-12.1469212049543
ADCY1	-12.0912000794897
FOLR1	-12.0798988131041
FAM134B	-12.0535554926237
CAPN3	-11.9710638757663
ALDH3A1	-11.9546647759764
HOXD9	-11.9432108990382
KCNA6	-11.8939832727556
GLCE	-11.8924589034037
CDX2	-11.8779916612281
CD36	-11.8628622971185
C20orf151	-11.8393071717576
GABRG1	-11.8286470374418
ANKRD34B	-11.8107752550092
CCBE1	-11.8094021201097
C1RL	-11.7005748810223
C1RL	-11.7005748810223
CDH3	-11.6859875090793
CABLES2	-11.6345478516044
GRAMD1A	-11.6291345394876
CYP3A7	-11.6240985241526
GALNT10	-11.5791013941016
DEFA6	-11.5641013179767
DEFA6	-11.5641013179767
ERVMER34-1	-11.5461107100599
GLUL	-11.5420762811308
ABP1	-11.5346412680514
CYP2B6	-11.5336491456137
KIAA1609	-11.5277334305153
KCNH2	-11.5216491104999
ARRDC4	-11.5187346513516
FXYD3	-11.5011657947225
GPER	-11.4811456284388
DAAM2	-11.4645186015419
ASTL	-11.4388865088346
H6PD	-11.384513367086
CST3	-11.3539801441906
CLSTN3	-11.2606639143165
CLSTN3	-11.2606639143165
LOC100127888	-11.2585396508014
HLA-B	-11.2550211980881
HLA-B	-11.2550211980881
HLA-B	-11.2550211980881
HLA-B	-11.2550211980881
HLA-B	-11.2550211980881
HLA-B	-11.2550211980881
C12orf34	-11.2459441367616
FAM105A	-11.233572228116
DLX3	-11.2199731189023
C22orf29	-11.2143914385301
GREB1	-11.1996711617537
CEACAM1	-11.1954705233336
HNF1A-AS1	-11.147068579655
IQCH	-11.1255072635002
CDC42EP4	-11.0892941642074
GYLTL1B	-11.0158916471932
ACSS2	-10.9907280326209
DLX4	-10.965789956881
ESPN	-10.95539104165
F13A1	-10.9501042920798
ATP9A	-10.9026603316925
DYNC1I1	-10.8875007908585
CACNA1D	-10.8819567866255
HGSNAT	-10.855365519314
DPEP1	-10.7956899930989
C10orf26	-10.7729160967624
CD5	-10.7693943810343
ALDH1A1	-10.7693259901015
APBB2	-10.6912499942295
CYP17A1	-10.6854637057791
C10orf81	-10.6177746165712
ARID5A	-10.59175116908
DNMT3B	-10.5711145873484
BCAS3	-10.5672187131545
AMOT	-10.5445664832918
ALDH2	-10.4802485819214
ARSA	-10.4621065196926
C20orf112	-10.4553393574847
ACY3	-10.377010646874
COL22A1	-10.3742820949517
INPPL1	-10.3636378158256
HNF4A	-10.3377462389911
LIPG	-10.3268439248091
ESRRG	-10.3222733337952
ECEL1	-10.3170118757453
LGALS9	-10.2841564416759
CDH1	-10.2819375503117
KCNQ1OT1	-10.2801478893935
ALPI	-10.2424034336867
EPB49	-10.2168179593647
CALCOCO1	-10.1831337887515
FGF20	-10.1481696344792
ILDR1	-10.0959052044981
FAM84A	-10.0937139637398
CACNG4	-10.089601155602
CPA2	-10.0702347643282
IL22RA1	-10.0624035213491
HCP5	-10.0519265536315
HCP5	-10.0519265536315
HCP5	-10.0519265536315
HCP5	-10.0519265536315
ACCS	-10.0512490478769
ASXL3	-10.0387945551578
ETV6	-10.0228841421658
CALML4	-10.0211744072005
LINC00176	-9.98473842575303
ARHGEF10L	-9.97617572477831
LCN12	-9.96966185941125
CTSO	-9.96884751301731
CTSO	-9.96884751301731
