CST1	-22.410074996666
C2	-20.8293924860567
C2	-20.8293924860567
C2	-20.8293924860567
C2	-20.8293924860567
C2	-20.8293924860567
C2	-20.8293924860567
C2	-20.8293924860567
BEST3	-20.6339972877071
ITPR2	-20.250738345603
LGALS4	-20.1345699607485
LGALS4	-20.1345699607485
FRMPD1	-20.0007713056483
C11orf92	-19.4109384529424
CDHR5	-18.9065276984023
CDHR5	-18.9065276984023
C11orf93	-18.7870130650865
CAPN6	-18.1693745284605
BTG2	-17.9358854219058
KCNMA1	-17.7220842605555
FAM3B	-17.6746343890778
IGFBPL1	-17.3936470690012
DEFA5	-17.3880994873394
DEFA5	-17.3880994873394
CST4	-17.3245596724803
CEACAM6	-17.2466043051985
CFB	-17.0432971984734
CFB	-17.0432971984734
CFB	-17.0432971984734
CFB	-17.0432971984734
CFB	-17.0432971984734
CFB	-17.0432971984734
CFB	-17.0432971984734
CD44	-17.0244241262006
ADAMTSL2	-16.905139504564
ACSL5	-16.6419081010819
LGR5	-16.5836731709737
AIM1	-16.5594579026954
DBH	-16.4195267101479
GPX2	-16.2941125372393
ADAMTS17	-15.9919939765156
FCGRT	-15.9542689421053
EPHB2	-15.9313193389027
CNTN1	-15.78010511175
CALML3	-15.7406025352444
ISM1	-15.7194718411552
GATS	-15.7069715511905
LIMS2	-15.6902151881735
APCDD1	-15.551927944314
ACOX2	-15.4589330898437
LIX1	-15.4461160620929
FREM2	-15.3042646232768
CD24	-15.3000635120584
EDN3	-15.0222713996619
GDPD5	-15.021886963888
CYP2W1	-15.0024899918607
DACT1	-14.9659474099049
KREMEN1	-14.8689992652692
CRISPLD2	-14.815533427575
HOXC4	-14.730765285778
CX3CL1	-14.5639857049794
LOC100124692	-14.5113469841588
IL17RE	-14.4075864414654
FLJ22184	-14.3678411447044
C18orf1	-14.3267681355723
KLF12	-14.3036247480483
CYP26B1	-14.2606819659652
GYG1	-14.2118661132682
EPHB3	-14.1912447225218
HUNK	-14.0037985930181
CRAT	-13.9621517165522
EHF	-13.9192894570719
EGFLAM	-13.8808576050424
CDH17	-13.84668766533
CA13	-13.7668857763051
EPHX2	-13.7599487508336
HMCN1	-13.6323340370892
CSGALNACT1	-13.5645507585193
ERAP1	-13.5626010365501
EBF4	-13.5087123020298
GRM8	-13.4379955229178
APOL1	-13.400855889636
CD8B	-13.3843716894843
CFI	-13.2732040492656
KIT	-13.2240067029028
GPR133	-13.1855043869127
FAM210B	-13.1427119588731
KIAA1456	-13.1392199147787
ANKRD29	-13.0989926899809
FRMD1	-13.0544600336109
ABCB1	-13.0139971035357
GOLGA7B	-12.9375132652375
FLJ12334	-12.9209669419186
LIPC	-12.9040323500054
CST2	-12.8688655015669
KIF12	-12.8113041683154
APOL6	-12.8016883797265
C19orf45	-12.7994612227544
CALCB	-12.7902306332461
GXYLT2	-12.7798123691994
DOCK11	-12.633363526506
FBLIM1	-12.5879646442283
DLL1	-12.5446079235365
DLL1	-12.5446079235365
IDH2	-12.5340089134494
C1orf95	-12.454551471853
CTTNBP2	-12.3368433290389
GGT7	-12.3190264230365
KIAA1199	-12.2998847644258
FAM179A	-12.2762385786356
DYRK1B	-12.274875783734
DYRK1B	-12.274875783734
COTL1	-12.2313754383487
HOXA3	-12.1469212049541
ADCY1	-12.0912000794892
FOLR1	-12.0798988131036
FAM134B	-12.0535554926233
CAPN3	-11.9710638757662
ALDH3A1	-11.9546647759764
HOXD9	-11.9432108990377
KCNA6	-11.8939832727551
GLCE	-11.8924589034035
CDX2	-11.8779916612279
CD36	-11.8628622971188
C20orf151	-11.8393071717574
GABRG1	-11.8286470374419
ANKRD34B	-11.8107752550095
CCBE1	-11.8094021201095
C1RL	-11.700574881022
C1RL	-11.700574881022
CDH3	-11.685987509079
CABLES2	-11.634547851604
GRAMD1A	-11.6291345394874
CYP3A7	-11.6240985241529
GALNT10	-11.5791013941011
DEFA6	-11.5641013179761
DEFA6	-11.5641013179761
ERVMER34-1	-11.5461107100589
GLUL	-11.5420762811306
ABP1	-11.5346412680518
CYP2B6	-11.5336491456139
KIAA1609	-11.5277334305149
KCNH2	-11.5216491104997
ARRDC4	-11.5187346513515
FXYD3	-11.501165794722
GPER	-11.4811456284383
DAAM2	-11.4645186015422
ASTL	-11.4388865088347
H6PD	-11.3845133670855
CST3	-11.3539801441889
CLSTN3	-11.2606639143164
CLSTN3	-11.2606639143164
LOC100127888	-11.2585396508017
HLA-B	-11.2550211980879
HLA-B	-11.2550211980879
HLA-B	-11.2550211980879
HLA-B	-11.2550211980879
HLA-B	-11.2550211980879
HLA-B	-11.2550211980879
C12orf34	-11.2459441367612
FAM105A	-11.2335722281163
DLX3	-11.2199731189022
C22orf29	-11.2143914385301
GREB1	-11.1996711617532
CEACAM1	-11.1954705233331
HNF1A-AS1	-11.1470685796551
IQCH	-11.1255072634998
CDC42EP4	-11.0892941642071
GYLTL1B	-11.0158916471923
ACSS2	-10.9907280326211
DLX4	-10.9657899568805
ESPN	-10.95539104165
F13A1	-10.9501042920793
ATP9A	-10.9026603316921
DYNC1I1	-10.8875007908581
CACNA1D	-10.8819567866252
HGSNAT	-10.8553655193138
DPEP1	-10.795689993099
C10orf26	-10.7729160967623
CD5	-10.7693943810338
ALDH1A1	-10.7693259901013
APBB2	-10.6912499942292
CYP17A1	-10.6854637057791
C10orf81	-10.6177746165708
ARID5A	-10.5917511690797
DNMT3B	-10.571114587348
BCAS3	-10.5672187131541
AMOT	-10.5445664832915
ALDH2	-10.4802485819212
ARSA	-10.4621065196922
C20orf112	-10.4553393574848
ACY3	-10.3770106468744
COL22A1	-10.3742820949516
INPPL1	-10.3636378158255
HNF4A	-10.3377462389908
LIPG	-10.3268439248094
ESRRG	-10.3222733337949
ECEL1	-10.3170118757453
LGALS9	-10.284156441676
CDH1	-10.2819375503114
KCNQ1OT1	-10.2801478893934
ALPI	-10.2424034336865
EPB49	-10.2168179593645
CALCOCO1	-10.1831337887514
FGF20	-10.1481696344787
ILDR1	-10.0959052044981
FAM84A	-10.0937139637396
CACNG4	-10.0896011556022
CPA2	-10.0702347643281
IL22RA1	-10.0624035213493
HCP5	-10.0519265536316
HCP5	-10.0519265536316
HCP5	-10.0519265536316
HCP5	-10.0519265536316
ACCS	-10.0512490478768
ASXL3	-10.0387945551582
ETV6	-10.0228841421655
CALML4	-10.0211744072001
LINC00176	-9.98473842575318
ARHGEF10L	-9.97617572477828
LCN12	-9.96966185941166
CTSO	-9.96884751301772
CTSO	-9.96884751301772
KIAA0226L	-9.96197081509243
C17orf77	-9.93508544681261
HAS2	-9.93055204793141
C12orf51	-9.84444367729522
ACVR1B	-9.81553775160288
FMN1	-9.81249764308516
BCAM	-9.80119982100783
C1orf210	-9.72034136044702
CCDC92	-9.67384701797087
CCDC92	-9.67384701797087
KCNJ2-AS1	-9.67120178452457
DSCAM	-9.66772926589222
C1orf168	-9.64997637329287
DKK4	-9.64590360077581
CRTC1	-9.64545392108769
DOCK3	-9.64436637262374
ELF3	-9.59216761235139
ABAT	-9.57907600525831
CYP4X1	-9.57902257162042
KIF3C	-9.55688209169888
LNX1	-9.54320955008412
KRT36	-9.53323607492862
IGF1	-9.52294105641122
ARHGEF17	-9.49352540496747
DCHS2	-9.48858496495817
DCHS2	-9.48858496495817
CCDC24	-9.48759642534158
BCL2	-9.46855032167921
INADL	-9.46741450216546
CBFA2T2	-9.46445551032457
FAM63A	-9.44806238421446
FAAH	-9.42559210143291
KANK1	-9.41993836961412
C21orf90	-9.38947113515646
BTN3A3	-9.3417101620779
CXXC4	-9.32612738492727
C20orf54	-9.32425518561826
CASP4	-9.30585070833407
GALT	-9.30188624550046
DRD2	-9.30075472685635
AKR1C3	-9.28112049699906
ASCL2	-9.27426140154685
IL17RC	-9.25797738205698
GCNT1	-9.25141892490551
ERBB2	-9.23705378419519
C17orf28	-9.21333973342241
CAT	-9.17578115408154
DAPK2	-9.16396363421909
DNAJC4	-9.13558067270458
KIF19	-9.13048287512732
BCL3	-9.11551999080057
CGNL1	-9.10746442427468
CAPN5	-9.10433959680758
FLOT2	-9.10162955781932
FAM20C	-9.07796018019606
FAM20C	-9.07796018019606
FAM20C	-9.07796018019606
FAM20C	-9.07796018019606
FAM46C	-9.05867852999005
ABLIM2	-9.05366910786453
GPR56	-9.04913672907895
CAMK4	-8.97810808160389
KL	-8.96602630262771
FLJ35776	-8.94169141528625
HPGD	-8.93844368173217
IGSF23	-8.92622930192359
BBS1	-8.89473857070807
BMP7	-8.89377611397706
CTDSP2	-8.86644444044407
KCNJ2	-8.85830920858803
BZRAP1	-8.85425806768236
LOC100129534	-8.80957199017138
ARHGEF11	-8.77330546060043
GPR143	-8.75174080541715
IDS	-8.72774388259938
GLYATL3	-8.70830018836447
BTBD2	-8.70590369341054
CLSTN2	-8.69990445810467
ERAP2	-8.64219152762272
DIO3OS	-8.61022031972165
CD4	-8.60100317942486
KLC4	-8.59910656024992
DMPK	-8.54936586170702
DLC1	-8.54873861241806
GZMA	-8.54039076809415
FUT2	-8.52818918202252
ANO9	-8.5058535241363
EPS8L3	-8.49627279272988
F10	-8.47973150682726
GPC4	-8.47128653415183
LAMA2	-8.46115021452388
FLJ39653	-8.41031030229602
KRT74	-8.40039739765452
EPB41L1	-8.39412571257979
DLL4	-8.35598999863968
ACE	-8.33001634621542
CEACAM19	-8.31549609766142
CA6	-8.26711611008021
EPS8	-8.25823926252582
INSM1	-8.25366833772151
CFLAR	-8.24925097298696
FAM113A	-8.24278649261012
ABCA5	-8.23931177180084
EPOR	-8.23141421752761
ERBB4	-8.22923142751722
CC2D1A	-8.22151760537552
CC2D1A	-8.22151760537552
DOCK1	-8.20045207877521
H2AFJ	-8.1979240649289
EFNB3	-8.18471472016764
